,Date,DO_Areation_1,PH_Areation_1,ORP_Areation_1,MLSS_Areation_1,DO_Areation_2,PH_Areation_2,ORP_Areation_2,MLSS_Areation_2,PH_Anoxic_1,ORP_Anoxic_1,MLSS_Anoxic_1,PH_Anoxic_2,ORP_Anoxic_2,MLSS_Anoxic_2,TOC_in_total,TOC_out
1958,2018/11/10,0.4,6.1,202.0,10770.0,4.4,6.1,213.0,10940.0,7.4,127.0,5560.0,6.8,63.0,7850.0,68.0,13.9
1959,2018/11/11,0.5,6.1,199.0,10665.0,3.6,6.1,214.0,10830.0,7.4,134.0,5520.0,6.8,66.0,7935.0,70.0,13.3
1960,2018/11/12,0.6,6.1,199.3,10620.0,3.3,6.1,218.0,11505.0,7.4,185.0,5670.0,6.7,78.0,7670.0,72.0,13.5
1961,2018/11/13,0.6,6.1,200.3,10850.0,4.1,6.1,218.3,10870.0,7.4,150.0,5800.0,6.7,71.0,7795.0,74.0,13.6
1962,2018/11/14,0.6,6.1,205.3,10710.0,4.2,6.2,209.3,11275.0,7.5,178.0,5630.0,6.8,68.0,7640.0,70.0,13.2
1963,2018/11/15,0.6,6.2,197.5,10465.0,4.1,6.3,205.5,11970.0,7.6,162.0,5575.0,6.9,67.0,7745.0,71.0,12.9
1964,2018/11/16,0.5,6.2,198.5,10770.0,3.5,6.2,207.3,11445.0,7.6,160.0,5565.0,6.9,66.0,7815.0,70.0,11.8
1965,2018/11/17,0.5,6.2,197.3,10665.0,3.6,6.2,204.3,11370.0,7.4,141.0,5680.0,6.8,22.0,7785.0,71.0,12.2
1966,2018/11/18,0.5,6.2,197.8,11055.0,3.6,6.2,206.5,11260.0,7.5,147.0,5875.0,6.9,33.0,8090.0,72.0,11.8
1967,2018/11/19,0.5,6.1,213.5,11200.0,5.5,6.2,208.3,11705.0,7.4,123.0,5660.0,6.8,22.0,8280.0,70.0,11.7
1968,2018/11/20,0.5,6.1,198.5,11368.0,4.0,6.2,209.3,12330.0,7.4,125.0,5960.0,6.7,7.0,7980.0,74.0,11.6
1969,2018/11/21,0.5,6.1,205.0,11250.0,3.9,6.2,213.3,12125.0,7.4,164.0,5735.0,6.8,45.0,7975.0,72.0,12.5
1970,2018/11/22,0.5,6.1,210.3,10990.0,4.4,6.2,212.5,11755.0,7.3,163.0,6000.0,6.7,38.0,8405.0,75.0,11.3
1971,2018/11/23,0.5,6.1,213.3,11270.0,4.6,6.1,218.3,13200.0,7.3,178.0,6005.0,6.6,67.0,8465.0,75.0,14.0
1972,2018/11/24,0.5,6.1,209.8,11290.0,5.3,6.2,214.5,13480.0,7.3,152.0,6680.0,6.6,57.0,9120.0,72.0,12.8
1973,2018/11/25,0.4,6.1,196.8,10945.0,4.0,6.2,211.8,13210.0,7.4,154.0,5510.0,6.8,45.0,7790.0,74.0,13.2
1974,2018/11/26,0.4,6.1,202.0,11265.0,3.9,6.2,211.5,12085.0,7.4,169.0,5700.0,6.8,49.0,8050.0,65.0,12.7
1975,2018/11/27,0.4,6.0,226.0,11440.0,5.0,6.1,220.8,12630.0,7.4,172.0,5995.0,6.7,69.0,8130.0,67.0,12.6
1976,2018/11/28,0.4,6.2,210.0,11715.0,3.8,6.1,211.8,14855.0,7.3,131.0,6140.0,6.8,64.0,8475.0,64.0,11.8
1977,2018/11/29,0.5,6.0,204.8,11305.0,4.2,6.1,210.5,12845.0,7.3,120.0,5825.0,6.8,68.0,8225.0,71.0,12.4
1978,2018/11/30,0.4,6.0,212.5,11205.0,4.0,6.0,212.3,12840.0,7.3,177.0,5755.0,6.7,79.0,8280.0,66.0,11.9
1979,2018/12/1,0.4,6.0,269.0,11625.0,3.8,6.0,217.0,13555.0,7.2,160.0,6515.0,6.6,82.0,8880.0,69.0,12.0
1980,2018/12/2,0.4,6.1,230.0,11675.0,3.4,6.0,212.8,14050.0,7.3,126.0,6070.0,6.7,65.0,8760.0,69.0,12.2
1981,2018/12/3,0.4,6.0,223.8,10870.0,4.0,6.0,219.0,13645.0,7.3,157.0,6005.0,6.6,22.0,8000.0,64.0,12.5
1982,2018/12/4,0.5,5.9,231.0,10860.0,5.8,6.0,221.0,13090.0,7.2,195.0,6270.0,6.6,22.0,7820.0,71.0,12.9
1983,2018/12/5,0.4,6.1,215.0,11360.0,5.6,6.1,211.3,14350.0,7.2,149.0,6685.0,6.6,22.0,8500.0,68.0,11.9
1984,2018/12/6,0.4,6.0,225.0,10930.0,5.5,6.0,216.8,12075.0,7.3,153.0,6050.0,6.6,22.0,7750.0,67.0,12.2
1985,2018/12/7,0.3,6.0,208.0,11185.0,5.8,6.1,212.0,12380.0,7.3,170.0,6040.0,6.7,22.0,7640.0,75.0,11.8
1986,2018/12/8,0.3,6.1,200.3,11600.0,4.6,6.1,208.8,12410.0,7.3,122.0,6065.0,6.6,22.0,7750.0,71.0,11.9
1987,2018/12/9,0.3,6.1,198.0,11635.0,3.9,6.1,202.3,12490.0,7.4,94.0,6385.0,6.7,22.0,8000.0,65.0,11.9
1988,2018/12/10,0.5,6.0,205.0,11405.0,6.4,6.1,208.8,12205.0,7.2,166.0,7210.0,6.6,22.0,8875.0,71.0,11.4
1989,2018/12/11,0.3,6.1,192.5,11205.0,4.4,6.1,206.8,12435.0,7.4,156.0,6400.0,6.7,22.0,7545.0,65.0,10.8
1990,2018/12/12,0.3,6.1,195.0,11675.0,5.5,6.2,207.3,14300.0,7.4,169.0,6140.0,6.7,22.0,7860.0,65.0,11.0
1991,2018/12/13,0.8,6.1,204.0,16710.0,6.4,6.2,201.0,13565.0,7.3,154.0,6870.0,6.7,22.0,8680.0,64.0,10.6
1992,2018/12/14,0.3,6.1,190.8,11350.0,4.4,6.1,203.5,12365.0,7.4,115.0,6315.0,6.7,22.0,7590.0,65.0,10.3
1993,2018/12/15,0.5,6.1,229.0,11340.0,6.5,6.2,206.3,12575.0,7.2,125.0,6750.0,6.6,22.0,8690.0,67.0,10.8
1994,2018/12/16,0.3,6.2,224.0,11735.0,6.5,6.3,200.0,13930.0,7.3,135.0,6350.0,6.6,22.0,8350.0,68.0,10.1
1995,2018/12/17,0.4,6.1,204.0,11115.0,6.1,6.2,202.0,12570.0,7.3,161.0,6325.0,6.6,22.0,7845.0,67.0,10.2
1996,2018/12/18,0.4,6.1,212.8,11100.0,5.8,6.2,203.8,12625.0,7.4,145.0,5690.0,6.7,22.0,7415.0,71.0,9.8
1997,2018/12/19,0.3,6.1,182.8,11720.0,4.4,6.1,198.0,12300.0,7.3,90.0,5890.0,6.7,22.0,7615.0,71.0,9.8
1998,2018/12/20,0.3,6.1,193.0,11610.0,4.5,6.0,205.5,13060.0,7.3,132.0,5690.0,6.6,22.0,7615.0,68.0,10.5
1999,2018/12/21,0.3,6.0,194.5,11900.0,4.1,5.9,211.3,13960.0,7.2,92.0,5910.0,6.5,22.0,7925.0,69.0,10.3
2000,2018/12/22,0.4,6.0,190.3,12055.0,4.5,6.1,203.5,17780.0,7.3,114.0,6175.0,6.6,22.0,7990.0,58.0,10.9
2001,2018/12/23,0.5,6.2,204.8,12250.0,5.9,6.3,198.5,14075.0,7.3,139.0,6785.0,6.7,22.0,8425.0,68.0,10.9
2002,2018/12/24,0.5,6.2,201.5,11890.0,5.2,6.2,198.8,14255.0,7.4,189.0,6490.0,6.7,22.0,7890.0,68.0,10.7
2003,2018/12/25,0.5,6.2,191.3,11675.0,4.8,6.2,194.8,15125.0,7.5,124.0,6295.0,6.7,22.0,7815.0,73.0,10.9
2004,2018/12/26,1.1,6.1,226.5,12105.0,6.0,6.2,204.0,14745.0,7.3,140.0,7055.0,6.6,22.0,8980.0,75.0,10.8
2005,2018/12/27,0.4,6.1,198.0,12280.0,4.8,6.1,206.8,15560.0,7.4,133.0,6035.0,6.6,22.0,8275.0,69.0,11.3
2006,2018/12/28,0.4,6.1,176.5,11810.0,3.5,6.1,203.0,14350.0,7.5,76.0,5730.0,6.6,22.0,7920.0,66.0,11.1
2007,2018/12/29,0.4,6.1,179.3,12450.0,4.0,6.1,204.5,12570.0,7.4,79.0,5845.0,6.6,22.0,8015.0,67.0,11.3
2008,2018/12/30,0.4,6.0,184.8,11400.0,3.5,6.0,208.5,14835.0,7.5,127.0,5340.0,6.6,22.0,7710.0,79.0,11.3
2009,2018/12/31,0.4,6.0,189.8,11265.0,2.7,5.9,213.5,13100.0,7.4,192.0,5340.0,6.5,22.0,7710.0,76.0,10.8
2010,2019/1/1,0.4,6.0,184.5,12125.0,2.5,6.0,208.5,14150.0,7.4,105.0,5545.0,6.5,22.0,8095.0,79.0,11.9
2011,2019/1/2,0.4,6.0,186.0,11040.0,1.1,6.0,196.8,12400.0,7.3,182.0,6970.0,6.5,22.0,8040.0,75.0,12.4
2012,2019/1/3,0.4,5.8,208.0,10935.0,1.0,5.8,211.8,10735.0,7.2,198.0,5365.0,6.4,22.0,7325.0,72.0,13.5
2013,2019/1/4,0.7,5.7,254.0,10400.0,1.6,5.8,220.8,11955.0,7.3,203.0,5784.0,6.3,22.0,7340.0,69.0,11.2
2014,2019/1/5,0.6,6.0,245.8,10355.0,2.0,6.0,206.3,11050.0,7.4,157.0,5200.0,6.6,22.0,7451.0,73.0,10.8
2015,2019/1/6,0.7,6.1,235.0,10270.0,3.6,6.3,195.0,9755.0,7.6,124.0,5590.0,6.9,22.0,7490.0,75.0,11.4
2016,2019/1/7,0.5,6.2,227.0,10625.0,3.8,6.3,199.0,11850.0,7.6,137.0,5220.0,6.8,22.0,7320.0,75.0,10.1
2017,2019/1/8,0.8,6.1,255.0,10339.0,4.1,6.3,206.0,12025.0,7.5,166.0,5233.0,6.7,22.0,7280.0,72.0,12.3
2018,2019/1/9,1.0,6.1,267.5,10700.0,3.6,6.2,211.3,11085.0,7.6,182.0,5600.0,6.6,22.0,7410.0,79.0,19.5
2019,2019/1/10,2.1,6.1,269.0,10165.0,4.9,6.2,207.8,10075.0,7.4,160.0,5795.0,6.7,22.0,7640.0,69.0,24.6
2020,2019/1/11,1.6,6.0,264.0,10425.0,4.5,6.1,212.0,11630.0,7.6,146.0,5610.0,6.6,22.0,7505.0,74.0,16.0
2021,2019/1/12,1.5,6.0,274.0,10340.0,4.3,6.0,212.5,10557.0,7.4,140.0,5788.0,6.5,22.0,7800.0,70.0,12.9
2022,2019/1/13,0.6,6.0,251.0,10970.0,2.5,6.1,198.0,10935.0,7.8,152.0,5600.0,6.3,22.0,7580.0,74.0,11.5
2023,2019/1/14,0.4,6.1,227.0,11225.0,2.5,6.1,194.8,11250.0,7.7,191.0,5785.0,6.3,22.0,7940.0,75.0,10.0
2024,2019/1/15,0.5,6.0,243.0,11070.0,3.0,6.1,194.3,10575.0,7.6,182.0,5872.0,6.3,22.0,8243.0,72.0,10.8
2025,2019/1/16,0.4,6.1,205.0,10902.0,4.5,6.1,204.0,11335.0,7.5,130.0,5868.0,6.3,22.0,8640.0,77.0,9.2
2026,2019/1/17,0.3,6.3,161.5,11205.0,2.7,6.4,175.3,10885.0,7.7,102.0,5300.0,6.7,22.0,7885.0,73.0,8.8
2027,2019/1/18,0.3,6.3,156.3,11240.0,2.7,6.4,166.3,11145.0,7.7,500.0,5572.0,6.6,22.0,8034.0,77.0,8.0
2028,2019/1/19,0.3,6.3,153.0,10930.0,2.9,6.4,163.0,10740.0,7.9,500.0,4950.0,6.6,22.0,7790.0,75.0,7.7
2029,2019/1/20,0.3,6.2,155.5,11345.0,2.5,6.4,163.3,11590.0,7.7,500.0,5240.0,6.6,22.0,7870.0,77.0,8.1
2030,2019/1/21,0.3,7.1,155.8,19980.0,1.8,6.3,161.3,12470.0,7.6,500.0,6230.0,6.4,22.0,9255.0,70.0,6.8
2031,2019/1/22,0.3,6.3,164.5,11565.0,3.5,6.5,168.8,11415.0,7.6,500.0,5805.0,6.5,22.0,8435.0,66.0,6.0
2032,2019/1/23,0.3,6.4,144.5,11190.0,2.34,6.4,153.0,11410.0,7.7,500.0,5310.0,6.6,22.0,8590.0,72.0,5.7
2033,2019/1/24,0.3,6.3,149.5,11340.0,2.28,6.4,158.0,11565.0,7.7,500.0,5150.0,6.5,22.0,8085.0,73.0,6.8
2034,2019/1/25,0.2,6.4,148.8,11075.0,2.19,6.4,155.0,10800.0,7.8,500.0,4740.0,6.5,22.0,7685.0,65.0,6.4
2035,2019/1/26,0.3,6.2,153.0,10990.0,2.1,6.3,154.0,11065.0,7.7,500.0,5390.0,6.5,22.0,8410.0,65.0,6.1
2036,2019/1/27,0.3,6.3,149.0,10180.0,1.8,6.4,155.0,11272.0,7.8,500.0,4900.0,6.5,22.0,7810.0,71.0,6.0
2037,2019/1/28,0.3,6.3,149.0,10315.0,1.4,6.4,149.0,11140.0,7.7,207.0,4820.0,6.5,150.0,7714.0,73.0,6.6
2038,2019/1/29,0.3,6.3,158.0,10710.0,1.2,6.4,161.0,11738.0,7.5,158.0,5415.0,6.4,111.0,8585.0,74.0,6.7
2039,2019/1/30,0.3,6.3,155.5,12140.0,2.8,6.4,168.8,11565.0,7.7,155.0,4710.0,6.6,109.0,7800.0,67.0,5.1
2040,2019/1/31,0.3,6.3,155.8,10295.0,2.3,6.4,156.0,10580.0,7.8,158.0,4520.0,6.7,91.0,7665.0,69.0,4.8
2041,2019/2/1,0.3,6.3,154.3,10195.0,3.9,6.5,162.0,10850.0,7.6,134.0,4450.0,6.6,74.0,7565.0,77.0,3.3
2042,2019/2/2,0.2,6.5,141.8,10170.0,2.1,6.5,155.5,10700.0,7.9,114.0,4195.0,6.7,14.0,7265.0,74.0,4.7
2043,2019/2/3,0.3,6.4,147.5,10125.0,3.6,6.5,159.0,10705.0,7.8,145.0,4330.0,6.7,53.0,7320.0,78.0,5.0
2044,2019/2/4,0.3,6.4,149.3,9905.0,2.2,6.5,161.0,10130.0,7.9,153.0,4355.0,6.7,70.0,7600.0,76.0,3.5
2045,2019/2/5,0.2,6.3,148.8,9970.0,3.1,6.5,161.3,10145.0,7.7,145.0,4515.0,6.6,58.0,7990.0,84.0,4.8
2046,2019/2/6,0.2,6.3,150.0,9760.0,2.8,6.4,166.5,10380.0,7.7,135.0,4215.0,6.6,62.0,7355.0,69.0,4.9
2047,2019/2/7,0.2,6.2,157.3,9650.0,2.5,6.3,169.0,10160.0,7.7,154.0,4151.0,6.6,84.0,7130.0,69.0,5.4
2048,2019/2/8,0.3,6.2,168.3,9930.0,2.1,6.2,172.8,10300.0,7.5,174.0,3955.0,6.5,108.0,6855.0,66.0,5.3
2049,2019/2/9,0.3,6.1,190.8,9545.0,1.2,6.1,182.8,10135.0,7.7,169.0,4175.0,6.4,130.0,7565.0,63.0,5.7
2050,2019/2/10,0.3,6.0,219.3,9300.0,2.9,6.0,197.8,10475.0,7.5,185.0,4530.0,7.1,146.0,7830.0,58.0,4.1
2051,2019/2/11,0.3,6.1,212.3,9275.0,2.3,6.1,192.0,9435.0,7.7,158.0,4280.0,7.2,130.0,7875.0,65.0,5.0
2052,2019/2/12,0.3,6.2,196.5,9928.0,2.0,6.2,185.5,9875.0,7.5,107.0,3895.0,7.5,105.0,7405.0,59.0,5.2
2053,2019/2/13,0.3,6.3,191.3,10220.0,3.4,6.3,180.0,9805.0,7.8,133.0,4100.0,7.4,99.0,8335.0,64.0,5.6
2054,2019/2/14,0.2,6.2,195.3,9340.0,4.4,6.3,181.8,9590.0,7.5,199.0,4190.0,7.4,89.0,8210.0,65.0,5.8
2055,2019/2/15,0.2,6.3,181.3,9495.0,2.5,6.3,178.0,8920.0,7.8,139.0,3745.0,7.5,19.0,7325.0,66.0,5.6
2056,2019/2/16,0.2,6.2,182.0,9735.0,3.3,6.3,177.5,10025.0,7.5,121.0,3940.0,7.5,2.0,7635.0,65.0,5.8
2057,2019/2/17,0.2,6.1,176.0,9625.0,4.1,6.2,184.0,9655.0,7.4,189.0,4330.0,7.3,81.0,8335.0,67.0,5.9
2058,2019/2/18,0.2,6.3,172.5,9535.0,3.1,6.4,175.0,10530.0,7.8,117.0,3880.0,7.4,20.0,7695.0,70.0,6.3
2059,2019/2/19,0.2,6.3,171.0,9645.0,2.8,6.4,173.3,10270.0,7.8,132.0,3810.0,7.4,2.0,7295.0,66.0,6.6
2060,2019/2/20,0.2,6.3,166.3,9715.0,3.8,6.4,172.0,10770.0,7.7,149.0,3955.0,7.3,36.0,7640.0,65.0,6.5
2061,2019/2/21,0.2,6.3,167.5,9940.0,3.7,6.4,173.3,10115.0,7.7,107.0,3845.0,7.3,47.0,7615.0,63.0,6.2
2062,2019/2/22,0.2,6.1,180.5,9615.0,2.9,6.3,175.0,9660.0,7.7,164.0,3705.0,7.3,6.0,7325.0,80.0,6.9
2063,2019/2/23,0.3,6.1,185.8,9975.0,4.1,6.3,177.8,10265.0,7.5,158.0,4480.0,7.2,68.0,8495.0,86.0,8.0
2064,2019/2/24,0.2,6.1,178.0,9305.0,3.5,6.2,173.8,9625.0,7.8,132.0,3635.0,7.3,61.0,7440.0,85.0,8.1
2065,2019/2/25,0.2,6.1,189.0,9280.0,2.0,6.1,176.3,9740.0,7.8,152.0,3275.0,7.3,74.0,7485.0,88.0,9.0
2066,2019/2/26,0.3,6.2,186.8,9240.0,3.7,6.3,174.3,9600.0,7.7,87.0,3930.0,7.3,69.0,7980.0,84.0,8.3
2067,2019/2/27,0.3,6.3,171.8,9375.0,2.5,6.5,164.3,9815.0,7.9,113.0,3840.0,7.6,20.0,7980.0,89.0,7.0
2068,2019/2/28,0.2,6.3,169.5,9180.0,2.1,6.5,161.0,10670.0,7.9,162.0,3730.0,7.5,5.0,7980.0,89.0,5.2
2069,2019/3/1,0.2,6.4,164.0,9075.0,3.6,6.6,155.0,11900.0,7.9,141.0,4185.0,7.4,7.0,8800.0,87.0,5.2
2070,2019/3/2,0.2,6.4,161.0,9287.0,3.0,6.6,155.0,9967.0,8.0,149.0,3792.0,7.6,39.0,8249.0,84.0,5.8
2071,2019/3/3,0.2,6.4,159.0,9320.0,2.2,6.6,151.5,10600.0,8.0,131.0,3850.0,7.5,68.0,8660.0,85.0,5.6
2072,2019/3/4,0.2,6.3,161.3,9660.0,2.8,6.6,155.9,10190.0,7.9,132.0,3710.0,7.5,87.0,8350.0,87.0,5.2
2073,2019/3/5,0.2,6.3,164.5,9425.0,2.3,6.5,162.3,10330.0,7.9,136.0,3760.0,7.4,73.0,8610.0,85.0,5.0
2074,2019/3/6,0.2,6.3,187.3,9365.0,4.0,6.5,176.5,9860.0,7.7,254.0,4195.0,7.4,76.0,8860.0,60.0,2.8
2075,2019/3/7,0.2,6.2,179.8,9445.0,3.3,6.3,179.3,9480.0,7.6,152.0,4150.0,7.2,52.0,8770.0,88.0,3.3
2076,2019/3/8,0.2,6.2,175.5,9210.0,2.7,6.2,173.8,9790.0,7.7,142.0,3995.0,7.2,6.0,8665.0,79.0,4.0
2077,2019/3/9,0.2,6.2,171.0,9145.0,1.3,6.2,170.0,9615.0,7.8,189.0,3940.0,7.3,19.0,8760.0,82.0,4.2
2078,2019/3/10,0.2,6.1,174.5,9090.0,3.4,6.3,177.8,9680.0,7.6,122.0,3905.0,7.1,10.0,8800.0,76.0,4.3
2079,2019/3/11,0.2,6.2,175.0,8920.0,1.4,6.2,174.3,9540.0,7.8,103.0,3520.0,7.2,24.0,8330.0,78.0,4.9
2080,2019/3/12,0.2,6.2,176.3,9070.0,1.9,6.2,177.8,9530.0,7.7,182.0,3625.0,7.2,40.0,8515.0,75.0,4.6
2081,2019/3/13,0.2,6.2,189.8,9990.0,3.4,6.2,182.0,9690.0,7.5,214.0,4275.0,7.1,90.0,9145.0,75.0,5.3
2082,2019/3/14,0.2,6.1,182.5,8920.0,2.0,6.2,175.5,10120.0,7.7,181.0,4050.0,7.2,74.0,8550.0,77.0,5.6
2083,2019/3/15,0.2,6.1,188.8,8510.0,1.5,6.1,180.0,8755.0,7.7,222.0,3555.0,7.2,50.0,8270.0,75.0,5.6
2084,2019/3/16,0.2,6.2,183.0,8355.0,1.2,6.2,176.5,8940.0,7.8,181.0,3510.0,7.2,15.0,8860.0,78.0,4.8
2085,2019/3/17,0.2,6.3,175.5,8525.0,1.1,6.2,173.0,9675.0,7.9,162.0,3385.0,7.2,15.0,9350.0,75.0,4.0
2086,2019/3/18,0.2,6.2,166.0,8485.0,1.2,6.3,169.0,9605.0,7.9,120.0,3480.0,7.3,3.0,10560.0,79.0,3.6
2087,2019/3/19,0.2,6.3,175.5,8565.0,2.4,6.3,174.5,9220.0,7.8,172.0,3515.0,7.3,20.0,11075.0,77.0,3.1
2088,2019/3/20,0.2,6.2,164.5,8540.0,1.3,6.3,165.5,8420.0,7.8,153.0,3885.0,7.3,26.0,11840.0,76.0,3.4
2089,2019/3/21,0.2,6.4,164.0,8430.0,3.1,6.5,164.0,9210.0,7.9,135.0,3475.0,7.5,43.0,12085.0,74.0,3.3
2090,2019/3/22,0.2,6.3,160.3,8800.0,3.0,6.4,167.8,9015.0,7.9,160.0,3515.0,7.3,2.0,11660.0,74.0,3.8
2091,2019/3/23,0.2,6.3,169.0,8440.0,3.0,6.4,168.3,8910.0,7.9,133.0,3385.0,7.4,36.0,11665.0,77.0,4.4
2092,2019/3/24,0.2,6.3,155.5,8820.0,3.5,6.3,167.0,9160.0,7.9,107.0,3480.0,7.3,44.0,12375.0,80.0,4.3
2093,2019/3/25,0.2,6.3,163.3,8655.0,3.4,6.4,166.5,8815.0,7.8,103.0,3400.0,7.2,39.0,11945.0,78.0,3.6
2094,2019/3/26,0.2,6.3,151.8,8920.0,3.9,6.3,167.0,8597.0,7.9,132.0,3470.0,7.4,53.0,12015.0,79.0,4.0
2095,2019/3/27,0.2,6.3,163.0,8770.0,5.9,6.4,170.0,8915.0,7.7,167.0,3555.0,7.2,62.0,12850.0,77.0,4.6
2096,2019/3/28,0.2,6.2,168.3,9660.0,4.4,6.3,167.5,9135.0,7.9,108.0,3270.0,7.3,42.0,13250.0,77.0,5.1
2097,2019/3/29,0.2,6.3,168.0,9051.0,5.4,6.3,166.8,8950.0,7.7,133.0,3465.0,7.2,19.0,12990.0,78.0,5.3
2098,2019/3/30,0.2,6.8,166.8,8370.0,5.1,6.2,173.3,7900.0,8.0,194.0,3305.0,7.1,5.0,13945.0,83.0,8.1
2099,2019/3/31,0.2,6.1,169.8,8600.0,4.6,6.2,174.5,8500.0,7.9,182.0,3270.0,7.1,1.0,12940.0,87.0,11.3
2100,2019/4/1,1.1,6.2,157.0,8620.0,6.5,6.3,172.0,8575.0,7.7,179.0,3520.0,7.1,61.0,13580.0,85.0,4.4
2101,2019/4/2,0.2,6.3,177.0,8880.0,6.0,6.2,172.3,9530.0,7.9,128.0,3170.0,7.3,12.0,12475.0,86.0,5.8
2102,2019/4/3,0.2,6.2,154.5,8850.0,5.5,6.2,170.0,9145.0,7.9,191.0,3425.0,7.2,31.0,13550.0,81.0,4.3
2103,2019/4/4,0.2,6.3,158.5,8435.0,4.1,6.3,168.8,8250.0,8.1,146.0,3085.0,7.2,17.0,13015.0,85.0,5.1
2104,2019/4/5,0.2,6.2,159.5,8080.0,4.1,6.2,169.5,9140.0,7.9,178.0,3065.0,7.2,24.0,12495.0,83.0,5.1
2105,2019/4/6,0.2,6.2,163.5,8660.0,3.2,6.2,170.0,9355.0,7.9,128.0,3195.0,7.1,10.0,12755.0,87.0,5.5
2106,2019/4/7,0.2,6.1,170.8,8705.0,3.5,6.2,173.3,10435.0,7.7,224.0,3335.0,7.2,47.0,12975.0,83.0,5.8
2107,2019/4/8,0.2,6.2,163.5,8720.0,5.0,6.2,171.0,11765.0,7.7,236.0,3980.0,7.2,71.0,13670.0,78.0,5.6
2108,2019/4/9,0.2,6.2,155.0,8935.0,2.3,6.3,165.0,10210.0,7.5,221.0,3780.0,7.2,31.0,13590.0,80.0,5.4
2109,2019/4/10,0.2,6.2,160.3,8805.0,3.8,6.3,170.0,9675.0,7.9,253.0,3680.0,7.4,79.0,12650.0,78.0,5.7
2110,2019/4/11,0.2,6.3,155.8,8985.0,4.5,6.4,166.8,10225.0,7.9,185.0,3440.0,7.6,35.0,12695.0,87.0,5.1
2111,2019/4/12,0.2,6.1,155.0,8665.0,5.3,6.3,169.3,11455.0,7.7,195.0,3725.0,7.2,54.0,13470.0,89.0,5.6
2112,2019/4/13,0.2,6.3,143.0,9935.0,5.9,6.4,165.6,10940.0,7.8,204.0,3800.0,7.4,54.0,13105.0,87.0,5.9
2113,2019/4/14,0.2,6.3,150.0,9000.0,5.6,6.4,165.0,10065.0,7.8,145.0,3670.0,7.4,27.0,12900.0,84.0,5.8
2114,2019/4/15,0.2,6.2,159.0,9040.0,5.6,6.3,169.8,10050.0,7.8,190.0,3945.0,7.2,48.0,13510.0,85.0,6.0
2115,2019/4/16,0.2,6.3,162.8,10280.0,5.9,6.4,170.3,10955.0,7.7,170.0,3650.0,7.4,36.0,13165.0,85.0,5.9
2116,2019/4/17,0.2,6.3,153.0,9110.0,4.7,6.3,170.3,10540.0,7.8,123.0,3660.0,7.4,24.0,12925.0,88.0,6.5
2117,2019/4/18,2.1,6.2,210.5,15855.0,7.4,6.4,175.8,10020.0,7.6,249.0,3675.0,7.0,110.0,10490.0,68.0,4.1
2118,2019/4/19,2.1,6.2,229.0,11890.0,6.8,6.3,182.0,10260.0,7.4,311.0,4045.0,7.0,133.0,14270.0,58.0,1.5
2119,2019/4/20,1.9,6.1,244.3,8430.0,4.8,6.1,193.0,10220.0,7.6,326.0,4125.0,6.9,144.0,13825.0,36.0,1.6
2120,2019/4/21,2.8,6.0,278.5,8440.0,5.3,5.9,217.0,9910.0,7.2,340.0,4105.0,6.5,170.0,14270.0,29.0,1.7
2121,2019/4/22,5.1,6.6,258.8,7440.0,6.9,6.4,188.8,9360.0,7.9,314.0,3790.0,7.1,151.0,13530.0,29.0,1.8
2122,2019/4/23,2.8,6.4,235.0,9460.0,6.9,6.3,188.0,9135.0,7.9,255.0,4010.0,7.2,129.0,13510.0,79.0,7.8
2123,2019/4/24,3.5,6.5,230.8,7930.0,6.3,6.5,178.5,9220.0,8.0,279.0,4095.0,7.3,139.0,13390.0,43.0,1.7
2124,2019/4/25,4.8,6.7,251.0,7639.0,7.0,6.6,175.5,9135.0,8.1,282.0,3985.0,7.4,141.0,13690.0,33.0,2.1
2125,2019/4/26,2.3,6.7,234.8,7706.0,6.1,6.6,171.8,8960.0,8.3,221.0,3075.0,7.7,116.0,12110.0,44.0,1.7
2126,2019/4/27,0.7,6.5,201.8,7785.0,5.0,6.5,171.0,9860.0,8.3,177.0,3080.0,7.5,91.0,12610.0,70.0,2.0
2127,2019/4/28,0.2,6.4,144.5,7988.0,3.0,6.4,171.3,8555.0,7.9,265.0,4195.0,7.5,90.0,12620.0,76.0,2.5
2128,2019/4/29,0.2,6.6,125.5,8160.0,3.2,6.5,166.5,8430.0,7.9,151.0,3740.0,7.7,70.0,12485.0,77.0,2.7
2129,2019/4/30,0.2,6.5,132.5,8145.0,2.9,6.4,165.3,9045.0,7.8,206.0,3985.0,7.5,49.0,13040.0,79.0,3.1
2130,2019/5/1,0.2,6.4,143.3,9990.0,2.5,6.3,173.3,9430.0,7.8,216.0,3970.0,7.4,84.0,13245.0,77.0,3.5
2131,2019/5/2,0.2,6.3,150.8,8125.0,1.1,6.2,175.3,8795.0,7.7,270.0,4040.0,7.2,80.0,13300.0,79.0,3.0
2132,2019/5/3,0.2,6.4,147.3,8130.0,1.8,6.3,171.5,9220.0,7.7,247.0,3975.0,7.3,38.0,12755.0,77.0,2.9
2133,2019/5/4,0.2,6.5,145.0,8150.0,2.7,6.4,166.5,8890.0,7.8,161.0,3860.0,7.3,4.0,13020.0,77.0,2.5
2134,2019/5/5,0.2,6.5,144.0,8220.0,2.2,6.4,163.0,8760.0,7.9,204.0,3570.0,7.6,14.0,13025.0,74.0,2.1
